Fecha;FONDO A;FONDO B;FONDO C;FONDO D;FONDO E
11-05-2017;39.273,24;35.679,16;73.892,08;30.215,79;62.288,73
12-05-2017;39.232,22;35.634,93;73.766,84;30.151,35;62.150,98
13-05-2017;39.232,22;35.634,93;73.766,84;30.151,35;62.150,98
14-05-2017;39.232,22;35.634,93;73.766,84;30.151,35;62.150,98
15-05-2017;39.278,19;35.676,84;73.858,97;30.179,78;62.194,42
16-05-2017;39.369,54;35.762,03;74.053,71;30.261,28;62.340,44
17-05-2017;39.350,09;35.757,18;74.101,87;30.293,73;62.395,02
18-05-2017;39.189,37;35.681,33;74.145,77;30.363,90;62.570,46
19-05-2017;39.070,53;35.609,72;74.012,83;30.341,69;62.659,78
20-05-2017;39.070,53;35.609,72;74.012,83;30.341,69;62.659,78
21-05-2017;39.070,53;35.609,72;74.012,83;30.341,69;62.659,78
22-05-2017;39.092,04;35.612,28;73.973,53;30.321,06;62.590,50
23-05-2017;39.057,85;35.585,04;73.903,26;30.290,18;62.553,96
24-05-2017;39.270,41;35.727,00;74.115,39;30.326,86;62.524,91
25-05-2017;39.407,75;35.831,49;74.291,70;30.375,42;62.572,72
26-05-2017;39.286,77;35.731,48;74.046,57;30.284,69;62.438,49
27-05-2017;39.286,77;35.731,48;74.046,57;30.284,69;62.438,49
28-05-2017;39.286,77;35.731,48;74.046,57;30.284,69;62.438,49
29-05-2017;39.411,89;35.800,04;74.085,86;30.253,74;62.341,93
30-05-2017;39.574,14;35.904,26;74.240,09;30.288,20;62.342,78
31-05-2017;39.648,93;35.974,48;74.435,63;30.367,51;62.488,45
01-06-2017;39.484,50;35.877,02;74.371,23;30.399,91;62.617,99
02-06-2017;39.646,89;35.992,87;74.517,99;30.423,87;62.643,84
03-06-2017;39.646,89;35.992,87;74.517,99;30.423,87;62.643,84
04-06-2017;39.646,89;35.992,87;74.517,99;30.423,87;62.643,84
05-06-2017;39.741,72;36.080,35;74.709,56;30.495,90;62.750,44
06-06-2017;39.688,27;36.053,32;74.678,11;30.497,73;62.779,28
07-06-2017;39.687,48;36.056,97;74.696,95;30.500,37;62.779,21
08-06-2017;39.677,37;36.042,86;74.662,99;30.490,47;62.778,90
09-06-2017;39.551,94;35.952,98;74.496,63;30.436,27;62.734,87
10-06-2017;39.551,94;35.952,98;74.496,63;30.436,27;62.734,87
11-06-2017;39.551,94;35.952,98;74.496,63;30.436,27;62.734,87
12-06-2017;39.456,20;35.883,37;74.379,73;30.397,33;62.713,95
13-06-2017;39.221,63;35.711,98;74.106,91;30.330,12;62.644,33
14-06-2017;39.364,02;35.817,37;74.273,39;30.371,30;62.702,32
15-06-2017;39.288,87;35.768,20;74.254,24;30.386,23;62.726,38
16-06-2017;39.336,66;35.796,19;74.265,85;30.390,03;62.739,66
17-06-2017;39.336,66;35.796,19;74.265,85;30.390,03;62.739,66
18-06-2017;39.336,66;35.796,19;74.265,85;30.390,03;62.739,66
19-06-2017;39.285,52;35.753,04;74.191,87;30.347,77;62.664,60
20-06-2017;39.389,79;35.822,29;74.255,24;30.361,53;62.680,80
21-06-2017;39.301,58;35.753,75;74.126,65;30.312,76;62.629,67
22-06-2017;39.191,57;35.658,70;73.940,75;30.255,27;62.562,29
23-06-2017;39.204,28;35.676,40;73.980,17;30.269,87;62.593,86
24-06-2017;39.204,28;35.676,40;73.980,17;30.269,87;62.593,86
25-06-2017;39.204,28;35.676,40;73.980,17;30.269,87;62.593,86
26-06-2017;39.204,28;35.676,40;73.980,17;30.269,87;62.593,86
27-06-2017;39.256,84;35.701,76;73.981,83;30.249,84;62.530,62
28-06-2017;39.147,64;35.606,75;73.816,34;30.180,23;62.411,83
29-06-2017;39.201,82;35.634,07;73.842,25;30.191,16;62.412,56
30-06-2017;39.093,36;35.544,16;73.689,17;30.141,58;62.325,08
01-07-2017;39.093,36;35.544,16;73.689,17;30.141,58;62.325,08
02-07-2017;39.093,36;35.544,16;73.689,17;30.141,58;62.325,08
03-07-2017;39.145,19;35.580,98;73.736,49;30.154,62;62.343,15
04-07-2017;39.092,51;35.541,41;73.641,55;30.119,67;62.303,77
05-07-2017;39.152,08;35.585,06;73.700,33;30.110,95;62.248,75
06-07-2017;39.345,47;35.713,02;73.857,02;30.137,61;62.262,89
07-07-2017;39.250,14;35.631,83;73.709,03;30.067,11;62.136,76
08-07-2017;39.250,14;35.631,83;73.709,03;30.067,11;62.136,76
09-07-2017;39.250,14;35.631,83;73.709,03;30.067,11;62.136,76
10-07-2017;39.292,39;35.653,24;73.681,63;30.044,84;62.088,06
11-07-2017;39.447,63;35.757,76;73.846,92;30.077,51;62.098,49
12-07-2017;39.550,38;35.843,57;74.039,51;30.149,94;62.199,82
13-07-2017;39.667,93;35.931,56;74.172,48;30.189,89;62.258,27
14-07-2017;39.706,62;35.931,71;74.055,22;30.097,29;62.057,95
15-07-2017;39.706,62;35.931,71;74.055,22;30.097,29;62.057,95
16-07-2017;39.706,62;35.931,71;74.055,22;30.097,29;62.057,95
17-07-2017;39.774,35;35.950,02;74.010,90;30.050,67;61.926,77
18-07-2017;39.792,31;35.954,28;73.978,25;30.018,40;61.850,83
19-07-2017;39.783,87;35.944,31;73.974,53;30.012,49;61.822,40
20-07-2017;39.830,15;35.971,56;73.954,55;29.985,32;61.777,29
21-07-2017;39.769,66;35.932,95;73.913,72;29.982,53;61.791,42
22-07-2017;39.769,66;35.932,95;73.913,72;29.982,53;61.791,42
23-07-2017;39.769,66;35.932,95;73.913,72;29.982,53;61.791,42
24-07-2017;39.744,27;35.928,84;73.982,89;30.027,59;61.891,13
25-07-2017;39.656,23;35.885,57;73.955,52;30.049,17;61.979,58
26-07-2017;39.624,29;35.858,70;73.866,50;30.013,56;61.929,46
27-07-2017;39.689,71;35.910,44;73.997,12;30.065,08;62.014,05
28-07-2017;39.714,53;35.927,06;74.019,67;30.073,73;62.031,94
29-07-2017;39.714,53;35.927,06;74.019,67;30.073,73;62.031,94
30-07-2017;39.714,53;35.927,06;74.019,67;30.073,73;62.031,94
31-07-2017;39.846,90;36.036,89;74.247,37;30.155,90;62.139,72
01-08-2017;39.944,30;36.100,10;74.365,36;30.194,23;62.188,50
02-08-2017;40.026,69;36.159,23;74.458,42;30.222,86;62.220,87
03-08-2017;40.123,62;36.234,13;74.575,68;30.252,15;62.243,64
04-08-2017;39.901,45;36.068,27;74.291,52;30.173,16;62.134,58
05-08-2017;39.901,45;36.068,27;74.291,52;30.173,16;62.134,58
06-08-2017;39.901,45;36.068,27;74.291,52;30.173,16;62.134,58
07-08-2017;39.930,91;36.077,59;74.236,29;30.135,60;62.055,28
08-08-2017;40.038,56;36.138,43;74.284,70;30.123,22;61.993,17
09-08-2017;39.999,80;36.116,22;74.260,84;30.132,32;62.035,82
10-08-2017;39.823,85;35.987,34;74.053,96;30.083,36;61.995,47
11-08-2017;39.418,40;35.724,69;73.724,34;30.022,17;61.960,15
12-08-2017;39.418,40;35.724,69;73.724,34;30.022,17;61.960,15
13-08-2017;39.418,40;35.724,69;73.724,34;30.022,17;61.960,15
14-08-2017;39.344,06;35.688,01;73.741,31;30.069,11;62.079,93
15-08-2017;39.344,06;35.688,01;73.741,31;30.069,11;62.079,93
16-08-2017;39.564,83;35.832,22;73.911,69;30.106,29;62.123,58
17-08-2017;39.640,53;35.885,01;73.991,43;30.112,05;62.127,28
18-08-2017;39.491,43;35.804,89;73.939,22;30.106,87;62.141,08
19-08-2017;39.491,43;35.804,89;73.939,22;30.106,87;62.141,08
20-08-2017;39.491,43;35.804,89;73.939,22;30.106,87;62.141,08
21-08-2017;39.534,87;35.839,42;74.003,06;30.135,30;62.184,89
22-08-2017;39.402,78;35.753,37;73.891,99;30.126,05;62.221,31
23-08-2017;39.493,79;35.807,85;73.918,79;30.118,30;62.207,57
24-08-2017;39.541,63;35.826,49;73.937,03;30.092,06;62.096,35
25-08-2017;39.447,51;35.754,97;73.784,07;30.031,45;62.023,24
26-08-2017;39.447,51;35.754,97;73.784,07;30.031,45;62.023,24
27-08-2017;39.447,51;35.754,97;73.784,07;30.031,45;62.023,24
28-08-2017;39.446,87;35.753,38;73.775,06;30.026,17;62.023,72
29-08-2017;39.212,40;35.601,03;73.542,00;29.959,37;61.969,75
30-08-2017;38.954,26;35.439,37;73.336,48;29.930,18;62.002,65
31-08-2017;39.095,55;35.534,04;73.458,04;29.957,68;62.038,52
01-09-2017;39.228,58;35.620,85;73.573,20;29.987,93;62.058,54
02-09-2017;39.228,58;35.620,85;73.573,20;29.987,93;62.058,54
03-09-2017;39.228,58;35.620,85;73.573,20;29.987,93;62.058,54
04-09-2017;39.119,67;35.559,97;73.498,63;29.987,71;62.117,54
05-09-2017;39.075,33;35.533,57;73.476,26;29.986,75;62.115,13
06-09-2017;38.863,18;35.402,14;73.325,73;29.964,49;62.122,64
07-09-2017;38.874,86;35.403,29;73.320,13;29.972,60;62.131,86
08-09-2017;38.737,15;35.308,23;73.183,64;29.943,54;62.099,22
09-09-2017;38.737,15;35.308,23;73.183,64;29.943,54;62.099,22
10-09-2017;38.737,15;35.308,23;73.183,64;29.943,54;62.099,22
11-09-2017;38.896,02;35.429,52;73.422,19;30.021,55;62.205,71
12-09-2017;39.284,58;35.679,72;73.750,22;30.085,83;62.209,93
13-09-2017;39.499,40;35.806,12;73.876,40;30.081,41;62.115,94
14-09-2017;39.564,66;35.848,90;73.949,32;30.110,79;62.157,52
15-09-2017;39.617,94;35.869,09;73.931,19;30.084,47;62.065,35
16-09-2017;39.617,94;35.869,09;73.931,19;30.084,47;62.065,35
17-09-2017;39.617,94;35.869,09;73.931,19;30.084,47;62.065,35
18-09-2017;39.617,94;35.869,09;73.931,19;30.084,47;62.065,35
19-09-2017;39.617,94;35.869,09;73.931,19;30.084,47;62.065,35
20-09-2017;39.748,36;35.935,68;73.980,53;30.066,52;62.001,25
21-09-2017;39.624,32;35.857,66;73.843,86;30.031,02;61.977,33
22-09-2017;39.690,57;35.920,01;73.961,95;30.067,65;62.026,79
23-09-2017;39.690,57;35.920,01;73.961,95;30.067,65;62.026,79
24-09-2017;39.690,57;35.920,01;73.961,95;30.067,65;62.026,79
25-09-2017;39.691,82;35.945,65;74.070,29;30.130,97;62.152,96
26-09-2017;39.706,86;35.972,10;74.169,13;30.173,20;62.213,92
27-09-2017;39.837,16;36.061,54;74.338,94;30.223,54;62.260,10
28-09-2017;40.040,01;36.203,67;74.546,40;30.251,24;62.250,14
29-09-2017;40.037,71;36.200,34;74.550,08;30.251,65;62.238,26
30-09-2017;40.037,71;36.200,34;74.550,08;30.251,65;62.238,26
01-10-2017;40.037,71;36.200,34;74.550,08;30.251,65;62.238,26
02-10-2017;40.276,68;36.344,44;74.686,87;30.236,40;62.128,14
03-10-2017;40.481,57;36.462,78;74.794,01;30.218,55;62.028,70
04-10-2017;40.477,26;36.445,82;74.711,01;30.168,13;61.929,57
05-10-2017;40.349,91;36.342,90;74.458,07;30.069,74;61.783,18
06-10-2017;40.319,02;36.299,97;74.285,59;29.987,57;61.629,89
07-10-2017;40.319,02;36.299,97;74.285,59;29.987,57;61.629,89
08-10-2017;40.319,02;36.299,97;74.285,59;29.987,57;61.629,89
09-10-2017;40.319,02;36.299,97;74.285,59;29.987,57;61.629,89
10-10-2017;40.458,98;36.356,13;74.237,11;29.875,91;61.281,65
11-10-2017;40.438,41;36.306,45;74.069,54;29.804,17;61.115,43
12-10-2017;40.356,18;36.252,16;73.966,48;29.774,08;61.087,60
13-10-2017;40.301,62;36.212,62;73.893,76;29.739,00;61.019,74
14-10-2017;40.301,62;36.212,62;73.893,76;29.739,00;61.019,74
15-10-2017;40.301,62;36.212,62;73.893,76;29.739,00;61.019,74
16-10-2017;40.242,45;36.168,92;73.829,00;29.731,25;61.017,42
17-10-2017;40.212,82;36.150,42;73.794,87;29.703,52;60.976,75
18-10-2017;40.286,25;36.196,07;73.850,74;29.700,38;60.936,10
19-10-2017;40.465,80;36.311,90;73.999,33;29.717,91;60.911,77
20-10-2017;40.396,63;36.265,35;73.985,44;29.737,56;60.973,70
21-10-2017;40.396,63;36.265,35;73.985,44;29.737,56;60.973,70
22-10-2017;40.396,63;36.265,35;73.985,44;29.737,56;60.973,70
23-10-2017;40.603,31;36.433,81;74.303,46;29.851,91;61.168,41
24-10-2017;40.664,99;36.526,17;74.586,46;29.970,67;61.419,42
25-10-2017;40.694,91;36.561,04;74.689,03;30.039,58;61.537,69
26-10-2017;40.609,81;36.468,24;74.472,91;29.941,52;61.352,15
27-10-2017;40.609,81;36.468,24;74.472,91;29.941,52;61.352,15
28-10-2017;40.609,81;36.468,24;74.472,91;29.941,52;61.352,15
29-10-2017;40.609,81;36.468,24;74.472,91;29.941,52;61.352,15
30-10-2017;40.612,58;36.483,70;74.500,77;29.975,55;61.443,80
31-10-2017;40.985,43;36.768,59;74.988,25;30.085,66;61.559,65
01-11-2017;40.985,43;36.768,59;74.988,25;30.085,66;61.559,65
02-11-2017;41.146,09;36.836,48;75.140,03;30.121,23;61.607,18
03-11-2017;40.923,69;36.728,64;74.933,73;30.093,47;61.654,14
04-11-2017;40.923,69;36.728,64;74.933,73;30.093,47;61.654,14
05-11-2017;40.923,69;36.728,64;74.933,73;30.093,47;61.654,14
06-11-2017;40.821,13;36.654,58;74.788,56;30.051,73;61.625,42
07-11-2017;41.036,14;36.812,74;75.025,61;30.103,96;61.675,89
08-11-2017;41.014,35;36.791,99;75.006,62;30.100,07;61.680,33
09-11-2017;40.919,17;36.730,20;74.939,93;30.116,78;61.789,66
10-11-2017;40.809,23;36.658,59;74.886,73;30.113,85;61.828,91
11-11-2017;40.809,23;36.658,59;74.886,73;30.113,85;61.828,91
12-11-2017;40.809,23;36.658,59;74.886,73;30.113,85;61.828,91
13-11-2017;40.651,90;36.553,33;74.733,53;30.084,02;61.864,31
14-11-2017;40.578,23;36.494,77;74.634,05;30.070,29;61.868,40
15-11-2017;40.389,67;36.366,24;74.465,67;30.035,68;61.877,37
16-11-2017;40.206,11;36.238,18;74.282,38;29.997,17;61.848,00
17-11-2017;40.458,61;36.393,64;74.417,13;29.999,56;61.772,21
18-11-2017;40.458,61;36.393,64;74.417,13;29.999,56;61.772,21
19-11-2017;40.458,61;36.393,64;74.417,13;29.999,56;61.772,21
20-11-2017;40.583,35;36.482,03;74.552,50;30.014,76;61.748,49
21-11-2017;40.685,50;36.528,32;74.633,30;30.062,70;61.788,87
22-11-2017;40.870,16;36.621,73;74.639,71;30.004,27;61.605,45
23-11-2017;40.872,10;36.593,94;74.573,64;29.969,17;61.489,98
24-11-2017;40.667,29;36.417,90;74.266,66;29.882,26;61.358,24
25-11-2017;40.667,29;36.417,90;74.266,66;29.882,26;61.358,24
26-11-2017;40.667,29;36.417,90;74.266,66;29.882,26;61.358,24
27-11-2017;40.710,85;36.448,59;74.332,81;29.903,08;61.382,07
28-11-2017;40.706,25;36.460,88;74.404,62;29.939,59;61.427,27
29-11-2017;41.034,05;36.662,57;74.614,39;29.969,74;61.395,02
30-11-2017;41.014,12;36.635,32;74.593,80;29.964,14;61.402,23
01-12-2017;40.933,71;36.551,10;74.441,71;29.934,91;61.376,35
02-12-2017;40.933,71;36.551,10;74.441,71;29.934,91;61.376,35
03-12-2017;40.933,71;36.551,10;74.441,71;29.934,91;61.376,35
04-12-2017;41.013,02;36.609,01;74.552,68;29.959,18;61.409,10
05-12-2017;41.055,62;36.639,54;74.569,89;29.951,86;61.396,73
06-12-2017;41.090,74;36.649,92;74.619,32;29.961,94;61.376,68
07-12-2017;40.873,69;36.493,28;74.389,97;29.928,72;61.349,08
08-12-2017;40.873,69;36.493,28;74.389,97;29.928,72;61.349,08
09-12-2017;40.873,69;36.493,28;74.389,97;29.928,72;61.349,08
10-12-2017;40.873,69;36.493,28;74.389,97;29.928,72;61.349,08
11-12-2017;41.166,46;36.662,63;74.554,79;29.937,66;61.317,40
12-12-2017;41.390,98;36.807,04;74.694,69;29.932,93;61.249,33
13-12-2017;41.450,56;36.869,59;74.768,64;29.946,76;61.231,16
14-12-2017;41.289,03;36.762,31;74.557,93;29.880,93;61.199,10
15-12-2017;40.932,99;36.549,25;74.237,67;29.802,23;61.147,09
16-12-2017;40.932,99;36.549,25;74.237,67;29.802,23;61.147,09
17-12-2017;40.932,99;36.549,25;74.237,67;29.802,23;61.147,09
18-12-2017;40.937,18;36.568,95;74.231,43;29.809,13;61.196,99
19-12-2017;40.924,87;36.656,68;74.484,39;29.909,81;61.431,57
20-12-2017;40.845,14;36.603,69;74.401,82;29.890,94;61.423,71
21-12-2017;40.831,71;36.611,59;74.500,89;29.949,68;61.551,82
22-12-2017;40.824,56;36.623,48;74.591,61;30.020,19;61.714,90
23-12-2017;40.824,56;36.623,48;74.591,61;30.020,19;61.714,90
24-12-2017;40.824,56;36.623,48;74.591,61;30.020,19;61.714,90
25-12-2017;40.824,56;36.623,48;74.591,61;30.020,19;61.714,90
26-12-2017;40.977,86;36.736,63;74.759,36;30.051,71;61.737,72
27-12-2017;40.875,54;36.689,15;74.745,59;30.073,18;61.822,15
28-12-2017;40.764,58;36.614,54;74.678,85;30.075,81;61.854,91
29-12-2017;40.852,62;36.683,10;74.780,16;30.091,30;61.881,07
30-12-2017;40.852,62;36.683,10;74.780,16;30.091,30;61.881,07
31-12-2017;40.852,62;36.683,10;74.780,16;30.091,30;61.881,07
01-01-2018;40.852,62;36.683,10;74.780,16;30.091,30;61.881,07
02-01-2018;40.899,59;36.732,57;74.890,96;30.126,17;61.943,46
03-01-2018;40.922,07;36.751,77;74.880,61;30.119,57;61.948,72
04-01-2018;40.918,21;36.762,37;74.907,76;30.133,89;61.972,86
05-01-2018;41.130,65;36.888,74;75.069,65;30.164,68;61.938,83
06-01-2018;41.130,65;36.888,74;75.069,65;30.164,68;61.938,83
07-01-2018;41.130,65;36.888,74;75.069,65;30.164,68;61.938,83
08-01-2018;41.450,75;37.115,80;75.406,52;30.251,75;62.024,41
09-01-2018;41.565,48;37.193,65;75.505,87;30.263,67;62.012,87
10-01-2018;41.624,34;37.226,69;75.553,51;30.273,66;62.021,91
11-01-2018;41.654,34;37.222,08;75.481,15;30.214,62;61.871,84
12-01-2018;41.718,44;37.261,23;75.523,06;30.232,90;61.877,49
13-01-2018;41.718,44;37.261,23;75.523,06;30.232,90;61.877,49
14-01-2018;41.718,44;37.261,23;75.523,06;30.232,90;61.877,49
15-01-2018;41.718,01;37.260,65;75.501,07;30.230,27;61.906,95
16-01-2018;41.718,01;37.260,65;75.501,07;30.230,27;61.906,95
17-01-2018;41.745,85;37.293,71;75.617,26;30.264,84;61.939,13
18-01-2018;42.052,41;37.510,57;75.954,01;30.366,54;62.087,14
19-01-2018;42.128,13;37.571,12;76.051,46;30.373,92;62.085,74
20-01-2018;42.128,13;37.571,12;76.051,46;30.373,92;62.085,74
21-01-2018;42.128,13;37.571,12;76.051,46;30.373,92;62.085,74
22-01-2018;42.372,47;37.738,27;76.277,30;30.421,56;62.106,99
23-01-2018;42.485,60;37.804,11;76.318,65;30.428,40;62.117,15
24-01-2018;42.693,01;37.954,71;76.570,01;30.487,87;62.186,63
25-01-2018;42.614,58;37.899,13;76.535,24;30.501,61;62.205,63
26-01-2018;42.413,99;37.789,41;76.453,81;30.507,13;62.285,91
27-01-2018;42.413,99;37.789,41;76.453,81;30.507,13;62.285,91
28-01-2018;42.413,99;37.789,41;76.453,81;30.507,13;62.285,91
29-01-2018;42.622,56;37.928,19;76.597,39;30.538,65;62.325,75
30-01-2018;42.762,47;38.022,30;76.735,08;30.540,74;62.272,60
31-01-2018;42.457,09;37.821,79;76.478,57;30.483,36;62.231,69
01-02-2018;42.443,16;37.811,71;76.403,85;30.455,77;62.210,10
02-02-2018;42.272,51;37.695,29;76.253,40;30.420,31;62.172,74
03-02-2018;42.272,51;37.695,29;76.253,40;30.420,31;62.172,74
04-02-2018;42.272,51;37.695,29;76.253,40;30.420,31;62.172,74
05-02-2018;41.860,74;37.430,00;75.929,40;30.324,84;62.060,58
06-02-2018;41.246,20;37.050,22;75.501,95;30.216,99;61.969,54
07-02-2018;40.802,08;36.735,08;74.969,80;30.154,70;62.041,39
08-02-2018;40.483,72;36.529,15;74.685,98;30.070,24;61.969,19
09-02-2018;40.271,91;36.428,32;74.733,88;30.105,59;62.057,69
10-02-2018;40.271,91;36.428,32;74.733,88;30.105,59;62.057,69
11-02-2018;40.271,91;36.428,32;74.733,88;30.105,59;62.057,69
12-02-2018;40.035,57;36.245,24;74.407,03;30.063,33;62.110,82
13-02-2018;40.185,78;36.336,83;74.461,39;30.074,14;62.111,75
14-02-2018;40.056,08;36.241,11;74.333,81;30.057,02;62.137,88
15-02-2018;40.339,66;36.420,07;74.542,96;30.109,31;62.210,05
16-02-2018;40.584,18;36.588,72;74.758,96;30.140,70;62.199,89
17-02-2018;40.584,18;36.588,72;74.758,96;30.140,70;62.199,89
18-02-2018;40.584,18;36.588,72;74.758,96;30.140,70;62.199,89
19-02-2018;40.695,87;36.662,41;74.919,72;30.187,98;62.235,45
20-02-2018;40.794,45;36.734,99;75.070,98;30.244,64;62.289,75
21-02-2018;40.727,96;36.715,94;75.071,39;30.257,43;62.329,50
22-02-2018;40.740,69;36.750,96;75.133,62;30.272,50;62.381,40
23-02-2018;40.750,05;36.763,10;75.158,53;30.282,94;62.396,26
24-02-2018;40.750,05;36.763,10;75.158,53;30.282,94;62.396,26
25-02-2018;40.750,05;36.763,10;75.158,53;30.282,94;62.396,26
26-02-2018;40.863,02;36.825,92;75.186,10;30.286,87;62.422,89
27-02-2018;40.880,35;36.819,04;75.157,96;30.287,60;62.427,76
28-02-2018;40.677,06;36.672,16;75.002,21;30.247,13;62.350,68
01-03-2018;40.580,45;36.613,29;74.967,52;30.243,14;62.360,97
02-03-2018;40.475,31;36.553,66;74.924,07;30.238,73;62.384,63
03-03-2018;40.475,31;36.553,66;74.924,07;30.238,73;62.384,63
04-03-2018;40.475,31;36.553,66;74.924,07;30.238,73;62.384,63
05-03-2018;40.379,78;36.483,21;74.806,37;30.221,99;62.436,61
06-03-2018;40.518,08;36.568,47;74.905,24;30.249,54;62.459,98
07-03-2018;40.553,28;36.593,14;74.954,39;30.258,28;62.440,60
08-03-2018;40.729,96;36.712,78;75.134,38;30.302,93;62.476,69
09-03-2018;40.986,68;36.873,98;75.305,17;30.306,88;62.398,91
10-03-2018;40.986,68;36.873,98;75.305,17;30.306,88;62.398,91
11-03-2018;40.986,68;36.873,98;75.305,17;30.306,88;62.398,91
12-03-2018;41.250,24;37.025,34;75.443,93;30.322,10;62.378,64
13-03-2018;41.483,48;37.217,66;75.781,73;30.413,97;62.495,13
14-03-2018;41.383,20;37.171,82;75.776,94;30.419,02;62.519,59
15-03-2018;41.207,77;37.060,39;75.611,91;30.393,07;62.541,45
16-03-2018;41.249,75;37.085,73;75.666,91;30.409,61;62.589,66
17-03-2018;41.249,75;37.085,73;75.666,91;30.409,61;62.589,66
18-03-2018;41.249,75;37.085,73;75.666,91;30.409,61;62.589,66
19-03-2018;41.386,97;37.185,92;75.836,31;30.466,62;62.683,82
20-03-2018;41.235,92;37.100,62;75.765,69;30.455,54;62.686,90
21-03-2018;41.192,83;37.060,58;75.641,92;30.414,71;62.642,28
22-03-2018;41.105,10;37.002,89;75.556,24;30.396,54;62.600,91
23-03-2018;40.749,17;36.794,23;75.388,78;30.377,87;62.586,89
24-03-2018;40.749,17;36.794,23;75.388,78;30.377,87;62.586,89
25-03-2018;40.749,17;36.794,23;75.388,78;30.377,87;62.586,89
26-03-2018;40.308,49;36.521,68;75.095,21;30.339,90;62.622,61
27-03-2018;40.519,56;36.625,77;75.164,63;30.368,29;62.683,05
28-03-2018;40.468,36;36.626,79;75.295,08;30.407,71;62.715,97
29-03-2018;40.210,49;36.457,92;75.094,52;30.403,37;62.784,60
30-03-2018;40.210,49;36.457,92;75.094,52;30.403,37;62.784,60
31-03-2018;40.210,49;36.457,92;75.094,52;30.403,37;62.784,60
01-04-2018;40.210,49;36.457,92;75.094,52;30.403,37;62.784,60
02-04-2018;40.449,71;36.627,35;75.324,73;30.450,57;62.832,31
03-04-2018;40.333,28;36.575,86;75.324,85;30.450,56;62.820,47
04-04-2018;40.421,85;36.630,47;75.358,87;30.455,37;62.857,25
05-04-2018;40.377,36;36.597,52;75.348,64;30.484,25;62.950,25
06-04-2018;40.580,18;36.739,42;75.522,05;30.526,29;62.995,37
07-04-2018;40.580,18;36.739,42;75.522,05;30.526,29;62.995,37
08-04-2018;40.580,18;36.739,42;75.522,05;30.526,29;62.995,37
09-04-2018;40.545,77;36.727,67;75.582,01;30.527,38;62.940,44
10-04-2018;40.523,09;36.722,68;75.560,84;30.515,68;62.968,23
11-04-2018;40.678,52;36.827,81;75.668,76;30.549,74;63.037,07
12-04-2018;40.542,56;36.751,28;75.595,67;30.540,78;63.051,11
13-04-2018;40.520,16;36.734,65;75.556,91;30.542,59;63.081,98
14-04-2018;40.520,16;36.734,65;75.556,91;30.542,59;63.081,98
15-04-2018;40.520,16;36.734,65;75.556,91;30.542,59;63.081,98
16-04-2018;40.428,84;36.684,68;75.517,73;30.538,17;63.083,24
17-04-2018;40.376,09;36.629,93;75.433,98;30.520,35;63.064,94
18-04-2018;40.450,41;36.672,73;75.496,17;30.554,12;63.120,17
19-04-2018;40.623,88;36.798,06;75.707,48;30.613,86;63.142,76
20-04-2018;40.609,52;36.805,37;75.705,64;30.603,45;63.131,67
21-04-2018;40.609,52;36.805,37;75.705,64;30.603,45;63.131,67
22-04-2018;40.609,52;36.805,37;75.705,64;30.603,45;63.131,67
23-04-2018;40.492,31;36.715,76;75.585,38;30.577,60;63.110,18
24-04-2018;40.580,02;36.762,14;75.595,65;30.559,83;63.083,19
25-04-2018;40.491,31;36.697,76;75.480,60;30.499,56;62.943,77
26-04-2018;40.402,15;36.596,25;75.252,93;30.404,43;62.800,22
27-04-2018;40.492,19;36.653,86;75.348,79;30.450,33;62.885,32
28-04-2018;40.492,19;36.653,86;75.348,79;30.450,33;62.885,32
29-04-2018;40.492,19;36.653,86;75.348,79;30.450,33;62.885,32
30-04-2018;40.743,74;36.837,39;75.658,99;30.531,27;62.975,92
01-05-2018;40.743,74;36.837,39;75.658,99;30.531,27;62.975,92
02-05-2018;41.023,27;37.044,72;76.010,28;30.613,05;63.093,38
03-05-2018;41.161,52;37.152,44;76.179,81;30.655,03;63.153,60
04-05-2018;41.027,99;37.051,05;76.038,76;30.635,64;63.182,28
05-05-2018;41.027,99;37.051,05;76.038,76;30.635,64;63.182,28
06-05-2018;41.027,99;37.051,05;76.038,76;30.635,64;63.182,28
07-05-2018;41.133,43;37.116,22;76.128,51;30.676,42;63.266,00
08-05-2018;41.390,26;37.295,92;76.352,75;30.710,42;63.254,27
09-05-2018;41.814,76;37.579,57;76.760,72;30.794,08;63.321,34
10-05-2018;41.753,32;37.519,08;76.538,54;30.704,56;63.187,08
11-05-2018;41.716,74;37.479,98;76.478,79;30.701,10;63.201,39
12-05-2018;41.716,74;37.479,98;76.478,79;30.701,10;63.201,39
13-05-2018;41.716,74;37.479,98;76.478,79;30.701,10;63.201,39
14-05-2018;41.472,76;37.335,06;76.301,72;30.683,47;63.248,78
15-05-2018;41.669,25;37.456,27;76.479,25;30.717,15;63.272,69
16-05-2018;41.861,37;37.579,57;76.620,92;30.720,64;63.243,21
17-05-2018;41.870,05;37.594,67;76.640,90;30.743,28;63.311,03
18-05-2018;41.794,35;37.552,86;76.578,70;30.726,67;63.349,57
19-05-2018;41.794,35;37.552,86;76.578,70;30.726,67;63.349,57
20-05-2018;41.794,35;37.552,86;76.578,70;30.726,67;63.349,57
21-05-2018;41.794,35;37.552,86;76.578,70;30.726,67;63.349,57
22-05-2018;41.958,10;37.634,65;76.659,49;30.728,87;63.353,46
